Eviction ID,Address,City,State,Eviction Notice Source Zipcode,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Constraints Date,Supervisor District,Neighborhoods - Analysis Boundaries,Location,Shape,data_as_of,data_loaded_at,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,DELETE - Neighborhoods,DELETE - Police Districts,DELETE - Supervisor Districts,DELETE - Fire Prevention Districts,DELETE - Zip Codes,"CBD, BID and GBD Boundaries as of 2017",Central Market/Tenderloin Boundary,"Areas of Vulnerability, 2016",Central Market/Tenderloin Boundary Polygon - Updated,Fix It Zones as of 2018-02-07,Neighborhoods
M210335,700 Block Of Gonzalez Drive,San Francisco,CA,94132,02/25/2021,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,"(37.717515182, -122.480598519)",POINT (-122.480598519 37.717515182),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,42,10,8,16,14,8,4,1,64,,,2,,,42
E991648,600 Block Of 24th Avenue,San Francisco,CA,94121,08/20/1999,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,1,Outer Richmond,"(37.777279496, -122.483526845)",POINT (-122.483526845 37.777279496),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,8,8,4,29,26,6,2,11,55,,,1,,,8
M192782,500 Block Of Guerrero Street,San Francisco,CA,94110,10/15/2019,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,8,Mission,"(37.762759273, -122.424037673)",POINT (-122.424037673 37.762759273),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,37,3,5,20,19,4,5,8,28859,,,1,,,37
M161835,300 Block Of Vallejo Street,San Francisco,CA,94133,05/31/2016,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,07/19/2021,3,North Beach,"(37.799249566, -122.403882739)",POINT (-122.403882739 37.799249566),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,18,6,3,23,23,1,10,3,308,,,1,,,18
E991535,0 Block Of Virginia Avenue,San Francisco,CA,94110,08/09/1999,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,9,Bernal Heights,"(37.742949645, -122.420904705)",POINT (-122.420904705 37.742949645),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,83,9,2,2,2,7,7,2,28859,,,1,,,83
E991048,500 Block Of Hayes Street,San Francisco,CA,94102,06/04/1999,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Hayes Valley,"(37.776630165, -122.425399507)",POINT (-122.425399507 37.776630165),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,22,4,11,9,10,9,11,7,28852,,,1,,,22
E981886,700 Block Of Gonzalez Drive,San Francisco,CA,94132,08/18/1998,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,"(37.717515182, -122.480598519)",POINT (-122.480598519 37.717515182),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,42,10,8,16,14,8,4,1,64,,,2,,,42
E992513,1500 Block Of Mckinnon Avenue,San Francisco,CA,94124,12/13/1999,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,10,Bayview Hunters Point,"(37.735295019, -122.388340737)",POINT (-122.388340737 37.735295019),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,86,2,9,1,1,3,8,10,58,,,2,,,86
M152605,200 Block Of Victoria Street,San Francisco,CA,94132,10/01/2015,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,11,Oceanview/Merced/Ingleside,"(37.715202808, -122.465241253)",POINT (-122.465241253 37.715202808),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,65,10,1,24,24,8,6,9,64,,,2,,,65
E981340,500 Block Of 33rd Avenue,San Francisco,CA,94121,06/17/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,1,Outer Richmond,"(37.778728242, -122.493301623)",POINT (-122.493301623 37.778728242),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,8,8,4,29,26,6,2,11,55,,,1,,,8
M171609,1700 Block Of Mcallister Street,San Francisco,CA,94115,06/21/2017,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,,5,Western Addition,"(37.777534241, -122.440863684)",POINT (-122.440863684 37.777534241),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,97,7,11,39,41,5,11,15,29490,,,1,,,97
M151090,700 Block Of Broderick Street,San Francisco,CA,94117,05/05/2015,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,05/01/2018,2,Western Addition,"(37.777107037, -122.440003975)",POINT (-122.440003975 37.777107037),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,97,7,11,39,41,5,11,15,29492,,,1,,,97
M162392,0 Block Of 12th Street,San Francisco,CA,94103,07/27/2016,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Mission,"(37.774091304, -122.419997169)",POINT (-122.419997169 37.774091304),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,32,1,10,20,19,2,9,8,28853,8,1,2,1,,32
E981723,400 Block Of Connecticut Street,San Francisco,CA,94107,07/30/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,10,Potrero Hill,"(37.760609002, -122.397241357)",POINT (-122.397241357 37.760609002),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,54,2,9,26,29,3,8,10,28856,,,1,,,54
M163824,0 Block Of Turk Street,San Francisco,CA,94102,12/19/2016,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.783388956, -122.409832446)",POINT (-122.409832446 37.783388956),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,20,5,10,36,36,10,9,14,28852,6,1,2,1,18,20
E982105,600 Block Of Silver Avenue,San Francisco,CA,94134,09/10/1998,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,11,Excelsior,"(37.728903963, -122.422135617)",POINT (-122.422135617 37.728903963),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,94,9,1,7,5,7,6,9,28861,,,2,,,94
M190591,800 Block Of Santiago Street,San Francisco,CA,94116,03/18/2019,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,06/07/2024,4,Sunset/Parkside,"(37.744839238, -122.476330603)",POINT (-122.476330603 37.744839238),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,40,10,7,35,35,8,3,1,29491,,,1,,,40
E992560,100 Block Of 07th Avenue,San Francisco,CA,94118,12/20/1999,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,1,Inner Richmond,"(37.78574307, -122.465627229)",POINT (-122.465627229 37.78574307),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,4,8,4,11,11,6,2,11,54,,,1,,,4
M162490,2200 Block Of 41st Avenue,San Francisco,CA,94116,08/02/2016,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,"(37.744806111, -122.499528403)",POINT (-122.499528403 37.744806111),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,39,10,7,35,35,8,3,1,29491,,,1,,,39
M210931,200 Block Of 11th Avenue,San Francisco,CA,94118,06/30/2021,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,1,Inner Richmond,"(37.783634136, -122.469908012)",POINT (-122.469908012 37.783634136),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,5,8,4,11,11,6,2,11,54,,,1,,,5
E991030,100 Block Of 10th Street,San Francisco,CA,94103,06/03/1999,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,South of Market,"(37.774698632, -122.415091626)",POINT (-122.415091626 37.774698632),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,32,1,10,34,34,2,9,8,28853,,1,2,1,,32
E981414,1300 Block Of 45th Avenue,San Francisco,CA,94122,06/25/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,"(37.761399031, -122.504991271)",POINT (-122.504991271 37.761399031),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,39,10,7,35,35,8,3,1,56,,,1,,,39
M171436,2700 Block Of 22nd Street,San Francisco,CA,94110,05/31/2017,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,07/26/2022,9,Mission,"(37.75597181, -122.408960919)",POINT (-122.408960919 37.75597181),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,53,3,2,20,19,4,7,2,28859,,,2,,,53
M191712,0 Block Of Pueblo Street,San Francisco,CA,94134,07/26/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,10,Visitacion Valley,"(37.708798307, -122.41707571)",POINT (-122.41707571 37.708798307),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,74,9,9,40,39,7,8,9,309,,,2,,,74
M151150,1100 Block Of Mendell Street,San Francisco,CA,94124,05/11/2015,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,10,Bayview Hunters Point,"(37.73613752, -122.388880244)",POINT (-122.388880244 37.73613752),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,86,2,9,1,1,3,8,10,58,,,2,,,86
E992456,3800 Block Of Scott Street,San Francisco,CA,94123,12/06/1999,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,2,Marina,"(37.805319345, -122.442289388)",POINT (-122.442289388 37.805319345),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,17,4,6,13,17,9,1,13,57,,,1,,,17
M183171,1600 Block Of 26th Avenue,San Francisco,CA,94122,11/28/2018,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,"(37.756709926, -122.484100233)",POINT (-122.484100233 37.756709926),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,39,10,7,35,35,8,3,1,56,,,1,,,39
E980630,100 Block Of San Jose Avenue,San Francisco,CA,94110,03/27/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,"(37.752452354, -122.421643895)",POINT (-122.421643895 37.752452354),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,52,3,5,20,19,4,5,2,28859,,,1,,,52
M163690,200 Block Of Turk Street,San Francisco,CA,94102,12/02/2016,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.782953495, -122.413243748)",POINT (-122.413243748 37.782953495),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,20,5,10,36,36,10,9,7,28852,6,1,2,1,18,20
M200398,1300 Block Of Market Street,San Francisco,CA,94102,02/26/2020,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,"(37.777083316, -122.416979514)",POINT (-122.416979514 37.777083316),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,21,5,10,36,36,2,9,7,28852,8,1,2,1,,21
E990969,3600 Block Of 19th Street,San Francisco,CA,94110,05/26/1999,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,8,Mission,"(37.759916336, -122.425397003)",POINT (-122.425397003 37.759916336),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,37,3,5,20,19,4,5,2,28859,,,1,,,37
E992207,1300 Block Of 19th Avenue,San Francisco,CA,94107,10/28/1999,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,4,Sunset/Parkside,"(37.762620156, -122.477231157)",POINT (-122.477231157 37.762620156),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,39,10,7,35,35,8,3,1,56,,,1,,,39
M221064,0 Block Of 12th Street,San Francisco,CA,94103,07/18/2022,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,6,Mission,"(37.774091304, -122.419997169)",POINT (-122.419997169 37.774091304),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,32,1,10,20,19,2,9,8,28853,8,1,2,1,,32
M183208,2800 Block Of Octavia Street,San Francisco,CA,94123,11/16/2018,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,2,Marina,"(37.798382775, -122.429076455)",POINT (-122.429076455 37.798382775),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,15,4,6,13,17,9,1,13,57,,,1,,,15
M162934,1100 Block Of Pacific Avenue,San Francisco,CA,94133,09/14/2016,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,3,Nob Hill,"(37.795977363, -122.414652305)",POINT (-122.414652305 37.795977363),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,107,6,3,21,21,1,10,5,308,,,1,,,107
M211501,0 Block Of Jasper Place,San Francisco,CA,94133,10/06/2021,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,North Beach,"(37.800064552, -122.408332405)",POINT (-122.408332405 37.800064552),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,106,6,3,23,23,1,10,3,308,,,2,,23,106
M181438,700 Block Of Gonzalez Drive,San Francisco,CA,94132,05/11/2018,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,"(37.717515182, -122.480598519)",POINT (-122.480598519 37.717515182),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,42,10,8,16,14,8,4,1,64,,,2,,,42
M190819,0 Block Of Turk Street,San Francisco,CA,94102,04/16/2019,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Tenderloin,"(37.783388956, -122.409832446)",POINT (-122.409832446 37.783388956),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,20,5,10,36,36,10,9,14,28852,6,1,2,1,18,20
E982632,200 Block Of Roosevelt Way,San Francisco,CA,94114,11/12/1998,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,8,Castro/Upper Market,"(37.765963124, -122.440419281)",POINT (-122.440419281 37.765963124),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,112,7,5,5,3,5,5,15,29492,,,1,,,112
M170470,0 Block Of Forest View Drive,San Francisco,CA,94132,03/06/2017,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,"(37.733345328, -122.483774153)",POINT (-122.483774153 37.733345328),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,62,10,8,35,35,8,4,1,64,,,1,,,62
E991180,2600 Block Of Bryant Street,San Francisco,CA,94110,06/21/1999,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,"(37.752002337, -122.408984897)",POINT (-122.408984897 37.752002337),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,53,3,2,20,19,4,7,2,28859,,,1,,,53
M182722,1000 Block Of Huron Avenue,San Francisco,CA,94112,10/04/2018,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,11,Outer Mission,"(37.708760274, -122.453860529)",POINT (-122.453860529 37.708760274),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,66,9,1,28,25,7,6,9,28861,,,2,,,66
E981026,1200 Block Of Guerrero Street,San Francisco,CA,94110,05/13/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,8,Mission,"(37.751180059, -122.422685711)",POINT (-122.422685711 37.751180059),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,53,3,5,20,19,4,5,2,28859,,,1,,,53
M182218,3600 Block Of Vicente Street,San Francisco,CA,94116,07/24/2018,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,"(37.737927081, -122.50592832)",POINT (-122.50592832 37.737927081),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,40,10,7,35,35,8,3,1,29491,,,1,,,40
M161996,1000 Block Of Valencia Street,San Francisco,CA,94110,06/16/2016,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,"(37.756506059, -122.421010357)",POINT (-122.421010357 37.756506059),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,53,3,2,20,19,4,7,2,28859,,,2,,,53
E981472,2200 Block Of Fulton Street,San Francisco,CA,94117,07/01/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,1,Lone Mountain/USF,"(37.774917347, -122.453854023)",POINT (-122.453854023 37.774917347),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,12,7,4,18,16,5,2,15,54,,,1,,,12
M162026,1100 Block Of Jackson Street,San Francisco,CA,94133,06/14/2016,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,08/13/2021,3,Nob Hill,"(37.795038764, -122.41399568)",POINT (-122.41399568 37.795038764),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,16,6,3,21,21,1,10,5,28857,,,1,,,16
M191356,700 Block Of 32nd Avenue,San Francisco,CA,94121,06/17/2019,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,1,Outer Richmond,"(37.775023843, -122.491960683)",POINT (-122.491960683 37.775023843),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,8,8,4,29,26,6,2,11,55,,,1,,,8
M162157,3200 Block Of 24th Street,San Francisco,CA,94110,06/30/2016,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,"(37.752310201, -122.418165975)",POINT (-122.418165975 37.752310201),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,53,3,2,20,19,4,7,2,28859,,,2,,,53
M200988,500 Block Of Vidal Drive,San Francisco,CA,94132,07/10/2020,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,"(37.71540966, -122.482483578)",POINT (-122.482483578 37.71540966),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,42,10,8,16,14,8,4,1,64,,,2,,,42
M160185,100 Block Of Leland Avenue,San Francisco,CA,94134,01/25/2016,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,10,Visitacion Valley,"(37.712157428, -122.406049918)",POINT (-122.406049918 37.712157428),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,75,9,9,40,39,7,8,9,309,,,2,,,75
E980366,1600 Block Of Hyde Street,San Francisco,CA,94109,02/18/1998,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,3,Russian Hill,"(37.795987156, -122.418469469)",POINT (-122.418469469 37.795987156),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,16,6,3,32,32,1,10,5,28858,,,1,,,16
E992179,3900 Block Of Sacramento Street,San Francisco,CA,941,10/26/1999,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,2,Presidio Heights,"(37.786829991, -122.458076169)",POINT (-122.458076169 37.786829991),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,10,8,6,31,31,6,1,11,54,,,1,,,10
M211069,3100 Block Of Scott Street,San Francisco,CA,94123,08/03/2021,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,2,Marina,"(37.798759696, -122.440956203)",POINT (-122.440956203 37.798759696),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,14,4,6,13,17,9,1,13,57,,,1,,,14
M220714,100 Block Of Kissling Street,San Francisco,CA,94103,05/06/2022,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Mission,"(37.77202355, -122.415565558)",POINT (-122.415565558 37.77202355),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,32,1,10,20,19,2,9,8,28853,,,2,,,32
E982764,0 Block Of Prescot Court,San Francisco,CA,94133,11/30/1998,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,North Beach,"(37.799050152, -122.403138376)",POINT (-122.403138376 37.799050152),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,106,6,3,23,23,1,10,3,308,,,2,,,106
E981372,100 Block Of London Street,San Francisco,CA,94112,06/19/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,11,Excelsior,"(37.7266191, -122.43237137)",POINT (-122.43237137 37.7266191),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,90,9,1,7,5,7,6,9,28861,,,2,,4,90
M160920,1300 Block Of Market Street,San Francisco,CA,94102,03/14/2016,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,"(37.777083316, -122.416979514)",POINT (-122.416979514 37.777083316),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,21,5,10,36,36,2,9,7,28852,8,1,2,1,,21
E991923,800 Block Of Anza Street,San Francisco,CA,94118,10/01/1999,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,2,Lone Mountain/USF,"(37.780101581, -122.455353937)",POINT (-122.455353937 37.780101581),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,12,7,4,18,16,6,2,11,54,,,1,,,12
E980139,200 Block Of Napoleon Street,San Francisco,CA,94124,01/16/1998,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,10,Bayview Hunters Point,"(37.746988143, -122.399145138)",POINT (-122.399145138 37.746988143),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,85,2,9,1,1,3,8,10,58,,,1,,,85
M161182,3500 Block Of 20th Street,San Francisco,CA,94110,04/07/2016,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,"(37.758619593, -122.420179323)",POINT (-122.420179323 37.758619593),2025/07/16 12:00:00 AM,2025/07/16 05:13:00 AM,53,3,2,20,19,4,7,2,28859,,,2,,,53
